year,conflictid,actor,actorid,actor_type,type,incomp,region,location,gwnoloc,gwnoloc2,conflictyear,interm,postc,state_prev,ai_prev,hrw_prev,form
1990,260,Lebanese Forces - Hobeika faction,241,3,3,2,2,Lebanon,660,0,0,0,1,1,0,-99,1
1990,260,Lebanon,119,1,4,2,2,Lebanon,660,0,1,0,0,0,0,0,-99
1990,260,NUF,240,3,3,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1990,260,Syria,118,2,4,2,2,Lebanon,660,0,1,0,0,0,0,0,-99
1991,260,Lebanese Army (Aoun),242,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1991,260,Lebanese Forces,243,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1991,260,Lebanese Forces - Hobeika faction,241,3,3,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1991,260,Lebanon,119,1,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1991,260,NUF,240,3,3,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1991,260,Syria,118,2,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1992,260,Lebanese Army (Aoun),242,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1992,260,Lebanese Forces,243,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1992,260,Lebanon,119,1,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1992,260,Syria,118,2,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1993,260,Lebanese Army (Aoun),242,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1993,260,Lebanese Forces,243,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1993,260,Lebanon,119,1,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1993,260,Syria,118,2,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1994,260,Lebanese Army (Aoun),242,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1994,260,Lebanese Forces,243,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1994,260,Lebanon,119,1,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1994,260,Syria,118,2,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1995,260,Lebanese Army (Aoun),242,3,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1995,260,Lebanon,119,1,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1995,260,Syria,118,2,4,2,2,Lebanon,660,0,0,0,1,0,0,0,-99
1989,262,LRM,246,3,3,2,3,Laos,812,0,1,0,0,0,0,-99,-99
1989,262,Laos,149,1,3,2,3,Laos,812,0,1,0,0,0,0,-99,-99
1990,262,LRM,246,3,3,2,3,Laos,812,0,1,0,0,0,0,-99,-99
1990,262,Laos,149,1,3,2,3,Laos,812,0,1,0,0,0,0,-99,-99
1991,262,LRM,246,3,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1991,262,Laos,149,1,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1992,262,LRM,246,3,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1992,262,Laos,149,1,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1993,262,LRM,246,3,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1993,262,Laos,149,1,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1994,262,LRM,246,3,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1994,262,Laos,149,1,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1995,262,LRM,246,3,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1995,262,Laos,149,1,3,2,3,Laos,812,0,0,0,1,0,0,-99,-99
1989,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1989,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1989,264,TRC,254,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1990,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1990,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1991,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1991,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1992,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1993,264,MTA,255,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1993,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,264,MTA,255,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1994,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,264,MTA,255,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1995,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1996,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1996,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1996,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1996,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1997,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1997,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1997,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,1,0,1
1997,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1998,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1998,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1998,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
1998,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1999,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1999,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
1999,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
1999,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2000,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2000,264,MTA,255,3,3,1,3,Myanmar,775,0,0,0,1,0,0,0,-99
2000,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,2,0,0,1
2000,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2001,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2001,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2001,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2002,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2002,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2002,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2003,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
2003,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2003,264,SSA–S,256,3,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2004,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,0,1,0,0,0,0,-99
2004,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2004,264,SSA–S,256,3,3,1,3,Myanmar,775,0,0,1,0,1,0,0,1
2005,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2005,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2005,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2006,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2006,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2006,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2007,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2007,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,0,1
2007,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2008,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2008,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,1,0,1,1
2008,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2009,264,Ka Kwe Ye-kky,8149,6,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2009,264,Myanmar (Burma),144,1,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2009,264,SSA–S,256,3,3,1,3,Myanmar,775,0,1,0,0,0,0,0,-99
2010,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,1,0,0,1
2010,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2011,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,3,0,0,1
2011,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2011,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2012,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,1,0,3,0,0,1
2012,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2012,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2013,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2013,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2013,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2014,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2014,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2014,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,1,0,0,0,0,-99
2015,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2015,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2015,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,1,0,0,0,0,0,-99
2016,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,1,0,0,1
2016,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2016,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2017,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,1,0,0,1
2017,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2017,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2018,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,2,0,0,1
2018,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2018,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,0,0,-99
2019,264,Myanmar (Burma),144,1,3,1,3,Myanmar (Burma),775,0,0,0,1,2,-99,0,1
2019,264,RCSS,256,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,-99,0,-99
2019,264,SSPP,1122,3,3,1,3,Myanmar (Burma),775,0,0,0,1,0,-99,0,-99
2013,265,Democratic Republic of Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,1,0,0,0,0,0,-99
2013,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,1,0,0,0,0,0,-99
2014,265,Democratic Republic of Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,1,0,0,0,3,0,1
2014,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,1,0,0,0,0,0,-99
2015,265,Democratic Republic of Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2015,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2016,265,DR Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2016,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2017,265,DR Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2017,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2018,265,DR Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,-99,0,-99
2018,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,-99,0,-99
2019,265,DR Congo (Zaire),89,1,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
2019,265,Kata Katanga,3967,3,3,1,4,DR Congo (Zaire),490,0,0,0,1,0,0,0,-99
1989,267,EPDM,412,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1989,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,1,0,0,0,0,-99,-99
1989,267,EPRP,409,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1989,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,1,0,0,0,0,-99,-99
1989,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,1,0,0,0,0,-99,-99
1989,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1989,267,TPLF,410,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1990,267,EPDM,412,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1990,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1990,267,EPRP,409,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1990,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1990,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1990,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1990,267,TPLF,410,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1991,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1991,267,EPRP,409,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1991,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1991,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,1,0,0,0,0,-99,-99
1991,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1991,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,1,0,0,0,0,0,-99
1991,267,TPLF,410,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,EPRP,409,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1992,267,TPLF,410,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1993,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1993,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1993,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1993,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1993,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1993,267,TPLF,410,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1994,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1994,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1994,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,-99,-99
1994,267,Military faction (forces of Amsha Desta and Merid Negusie),413,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1994,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1995,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1995,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1995,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1995,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1996,267,EPRDF,414,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1996,267,Ethiopia,97,1,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1996,267,Military faction (Harar garrison),1215,3,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1996,267,Peoples' Militia,8078,6,3,2,4,Ethiopia,530,0,0,0,1,0,0,0,-99
1996,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
1996,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,1,-99,"1, 7"
1997,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
1997,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,0,-99,1
1998,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
1998,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,0,-99,1
1999,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
1999,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,0,-99,1
2000,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
2000,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,0,-99,"1, 7"
2001,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
2001,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,1,0,-99,1
2001,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,1,-99,"1, 7"
2002,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
2002,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,-99,-99
2002,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,1,-99,1
2003,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,0,0,-99
2003,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,1,7
2003,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,1,0,1
2004,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,0,0,-99
2004,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,1,7
2004,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,2,0,1
2005,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,1,0,1
2005,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,1,1,0,1
2005,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,1,0,1,1
2006,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,1,0,0,0,0,0,-99
2006,269,CPN–M,258,3,3,2,3,Nepal,790,0,1,0,0,0,0,0,-99
2006,269,Nepal,146,1,3,2,3,Nepal,790,0,1,0,0,0,0,1,1
2007,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2007,269,CPN–M,258,3,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2007,269,Nepal,146,1,3,2,3,Nepal,790,0,0,0,1,1,1,0,1
2008,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2008,269,CPN–M,258,3,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2008,269,Nepal,146,1,3,2,3,Nepal,790,0,0,0,1,1,0,1,1
2009,269,Anti-Maoist vigilantes,8006,6,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2009,269,CPN–M,258,3,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2009,269,Nepal,146,1,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2010,269,CPN–M,258,3,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2010,269,Nepal,146,1,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2011,269,CPN–M,258,3,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
2011,269,Nepal,146,1,3,2,3,Nepal,790,0,0,0,1,0,0,0,-99
1989,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,1,0,0,1
1989,271,KDP,260,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1989,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1989,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1990,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1990,271,KDP,260,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1990,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1990,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1991,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1991,271,KDP,260,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1991,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1991,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1992,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1992,271,KDP,260,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1992,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1992,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1993,271,Iraq,116,1,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1993,271,KDP,260,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1993,271,PUK,261,3,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1993,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1994,271,Iraq,116,1,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1994,271,KDP,260,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1994,271,PUK,261,3,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1994,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,1,0,0,0,0,-99
1995,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1995,271,KDP,260,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1995,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1995,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1996,271,Iraq,116,1,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1996,271,KDP,260,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1996,271,PUK,261,3,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1996,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,1,0,0,0,0,0,-99
1997,271,Iraq,116,1,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1997,271,Kurdistan Democratic Party (KDP),260,6,3,1,2,Iraq,645,0,0,0,1,0,1,0,1
1997,271,PUK,261,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1997,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1998,271,Iraq,116,1,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1998,271,Kurdistan Democratic Party (KDP),260,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1998,271,PUK,261,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1998,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1999,271,Iraq,116,1,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1999,271,Kurdistan Democratic Party (KDP),260,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1999,271,PUK,261,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
1999,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2000,271,Iraq,116,1,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2000,271,Kurdistan Democratic Party (KDP),260,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2000,271,PUK,261,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2000,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2001,271,Iraq,116,1,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2001,271,Kurdistan Democratic Party (KDP),260,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2001,271,PUK,261,3,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
2001,271,Saddam Kurdish Militia-Jash,8088,6,3,1,2,Iraq,645,0,0,0,1,0,0,0,-99
